"Id","IsDeleted","Name","CurrencyIsoCode","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","UserId","Type","Key","Data","Version","TargetId","State"
"2hf8a000001rfSVAAY","0","0058a00000LLRsc:LEX_ADOPTION:ADOPTION_FEATURE","MXN","2022-06-01 17:56:07","0058a00000LLRscAAH","2023-09-01 01:33:40","0058a00000LLRscAAH","2023-09-01 01:33:40","0058a00000LLRscAAH","LEX_ADOPTION","ADOPTION_FEATURE","{""EinsteinSearchFeature"":{""version"":238.0,""prompts"":{""EinsteinSearchFeaturesEnabledAdminPopover"":{""lastSeen"":1671056000627,""seenCount"":2,""closed"":1671056004021,""orchestrationId"":""EinsteinSearchFeaturesEnabledAdminPopover"",""type"":""popover"",""version"":2}}},""RecycleBin"":{""version"":240.0,""prompts"":{""UserEducation"":{""lastSeen"":1674023808292,""seenCount"":2,""closed"":1674023814333,""orchestrationId"":""RecycleBinEducation"",""type"":""overlay"",""version"":1}}},""Experience"":{""version"":244.0,""custom"":{""switchToClassicCount"":2,""lastSwitchToClassic"":1693532012728,""switchToLexCount"":1,""lastSwitchToLex"":1693532020617}},""OnboardingManager"":{""version"":236.0,""custom"":{""lex_setup__service_mruPromptId"":""SimpleRecordHome"",""lex_06m8a000000tafmAAA_mruPromptId"":""NPSSurvey"",""lex_setup__all_mruPromptSeen"":1685756426684,""lab_AppPage_mruPromptId"":""DynamicFormsLocalizationLAB"",""Lightning_06m8a000000tafmAAA_mruPromptSeen"":1693531492402,""lex_06m8a000001ToL3AAK_mruPromptId"":""0bt8a000002f8YjAAI"",""numInteractablePrompts"":48,""Lightning_06m8a000000tafmAAA_mruPromptId"":""ProductSelectorQuickFilterPopover"",""lex_06m8a000000tafmAAA_mruPromptSeen"":1680291661533,""Lightning_setup__all_mruPromptSeen"":1691987955346,""Lightning_setup__service_mruPromptSeen"":1686935139265,""lex_06m8a000001ToL3AAK_mruPromptSeen"":1676065159591,""lex_setup__service_mruPromptSeen"":1672446149162,""Lightning_setup__service_mruPromptId"":""0bt8a000002mpFyAAI"",""lex_setup__all_mruPromptId"":""0bt8a000002fHzmAAE"",""lab_AppPage_mruPromptSeen"":1676065954270,""totalPromptsDisplayed"":57,""Lightning_setup__all_mruPromptId"":""0bt8a000002mpFyAAI""}},""density"":{""version"":236.0,""custom"":{""loggedInitial"":236.0}},""productSelector"":{""version"":244.0,""prompts"":{""QuickFilterPopover"":{""lastSeen"":1693531486345,""seenCount"":1,""closed"":1693531492402,""orchestrationId"":""ProductSelectorQuickFilterPopover"",""type"":""popover"",""version"":1}}},""lists"":{""version"":240.0,""prompts"":{""PinnedList"":{""lastSeen"":1672448171953,""seenCount"":1,""closed"":1672448173308,""orchestrationId"":""ListViewPinnedListPopover"",""type"":""popover"",""version"":1}}},""relatedLists"":{""version"":240.0,""prompts"":{""AdvancedGrid"":{""lastSeen"":1672447018425,""seenCount"":1,""closed"":1672447022033,""orchestrationId"":""RelatedListAdvancedGridPrompt"",""type"":""dockedComposer"",""version"":1,""custom"":{""setup"":true}},""QuickFilters"":{""lastSeen"":1673889590579,""seenCount"":1,""closed"":1673889591990,""orchestrationId"":""RelatedListQuickFiltersPopover"",""type"":""popover"",""version"":1}}},""surveys"":{""version"":242.0,""prompts"":{""nps"":{""lastSeen"":1680291631880,""seenCount"":2,""closed"":1680291661533,""orchestrationId"":""NPSSurvey"",""type"":""dockedComposer"",""version"":1,""custom"":{""seenCountOffset"":0,""versionLastSeen"":242}}}},""records"":{""version"":240.0,""prompts"":{""simpleRecord"":{""lastSeen"":1672446146060,""seenCount"":2,""closed"":1672446149161,""orchestrationId"":""SimpleRecordHome"",""type"":""dockedComposer"",""version"":1}}},""consoleNav"":{""version"":240.0,""prompts"":{""AppNavMenuPrompt"":{""lastSeen"":1671828114621,""seenCount"":1,""closed"":1671828116078,""orchestrationId"":""AppNavMenuPopover"",""type"":""popover"",""version"":1}}},""stdNavFeature"":{""version"":240.0,""prompts"":{""appNavPrompt"":{""lastSeen"":1673889265257,""seenCount"":1,""closed"":1673889268340,""orchestrationId"":""AppNavDocked"",""type"":""dockedComposer"",""version"":1}}},""IncidentManagement"":{""version"":238.0,""prompts"":{""IncidentManagementSetupPrompt"":{""lastSeen"":1670265464927,""seenCount"":3,""closed"":1670265479514,""orchestrationId"":""IncidentManagementSetupPrompt"",""type"":""overlay"",""version"":1}}},""lightningOnMobile"":{""version"":238.0,""prompts"":{""MobileAppSmartNudge"":{""lastSeen"":1656443137293,""seenCount"":1,""closed"":1656443212059,""orchestrationId"":""MobileAppSmartNudge"",""type"":""dockedComposer"",""version"":1}}},""dynamicFormsLocalization"":{""version"":242.0,""prompts"":{""DynamicFormsLocalizationLAB"":{""lastSeen"":1676065952248,""seenCount"":1,""closed"":1676065954270,""orchestrationId"":""DynamicFormsLocalizationLAB"",""type"":""dockedComposer"",""version"":2}}},""IdeaExchangeReimagined"":{""version"":236.0,""prompts"":{""Prioritization"":{""lastSeen"":1675661677664,""seenCount"":3,""closed"":1675661720466,""orchestrationId"":""IdeaExchangePrioritization"",""type"":""overlay"",""version"":9}}},""TerritoryMaps"":{""version"":240.0,""prompts"":{""ExploreMaps"":{""lastSeen"":1673903891755,""seenCount"":5,""closed"":1673903895178,""orchestrationId"":""TerritoryMapsDockedPrompt"",""type"":""dockedComposer"",""version"":1}}},""LearningSidebar"":{""version"":236.0,""prompts"":{""IntroLaunch"":{""lastSeen"":1654106173443,""seenCount"":1,""closed"":1654106181354,""orchestrationId"":""LearningSidebarIntroLaunch"",""type"":""popover"",""version"":1}}},""GuidanceCenter"":{""version"":240.0,""prompts"":{""GuidanceCenterAdminWalkthrough"":{""lastSeen"":1670612424861,""seenCount"":1,""orchestrationId"":""GuidanceCenterAdminWalkthroughStep1"",""stepCount"":2,""stepNumber"":1,""type"":""walkthrough"",""version"":1}}},""PipelineInspection"":{""version"":236.0,""prompts"":{""WelcomeMat"":{""lastSeen"":1671055720213,""seenCount"":10,""closed"":1671055726659,""orchestrationId"":""PipelineInspectionWelcomeMat"",""type"":""modal"",""version"":1,""custom"":{""reminderDuration"":86400000,""reminderClickedTimestamp"":1656443123081}}}},""guardrailsPerf"":{""version"":240.0,""prompts"":{""heavyPages"":{""lastSeen"":1674778645441,""seenCount"":1,""orchestrationId"":""HeavyPages"",""type"":""dockedComposer"",""version"":1}}},""GrowthIntelligence"":{""version"":240.0,""prompts"":{""MacroCaseManagementSidepanel"":{""closed"":1673637032851,""type"":""walkthrough"",""version"":1}}}}","1","","139.0"
"2hf8a000001sEWqAAM","0","0058a00000LN8cx:LEX_ADOPTION:ADOPTION_FEATURE","MXN","2022-06-02 14:35:02","0058a00000LN8cxAAD","2023-01-16 18:40:27","0058a00000LN8cxAAD","2023-01-16 18:40:27","0058a00000LN8cxAAD","LEX_ADOPTION","ADOPTION_FEATURE","{""EinsteinSearchFeature"":{""version"":238.0,""prompts"":{""EinsteinSearchFeaturesEnabledAdminPopover"":{""lastSeen"":1669931436109,""seenCount"":2,""closed"":1669931438093,""orchestrationId"":""EinsteinSearchFeaturesEnabledAdminPopover"",""type"":""popover"",""version"":2}}},""RecycleBin"":{""version"":240.0,""prompts"":{""UserEducation"":{""lastSeen"":1671727802650,""seenCount"":2,""closed"":1671061569481,""orchestrationId"":""RecycleBinEducation"",""type"":""overlay"",""version"":1}}},""Experience"":{""version"":238.0,""custom"":{""switchToClassicCount"":1,""lastSwitchToClassic"":1655829683059}},""OnboardingManager"":{""version"":236.0,""custom"":{""lex_06m8a000000tafmAAA_mruPromptId"":""MacroCaseManagementSidepanel"",""lex_setup__all_mruPromptSeen"":1673894427397,""flowbuilder_mruPromptSeen"":1669934464813,""lex_06m8a000001ToL3AAK_mruPromptId"":""0bt8a000002f8YjAAI"",""numInteractedPrompts"":2,""lab_RecordPage_mruPromptId"":""LightningOnMobileLAB"",""numInteractablePrompts"":21,""lab_HomePage_mruPromptSeen"":1671512566254,""lex_06m8a000000tafmAAA_mruPromptSeen"":1673894406764,""lab_RecordPage_mruPromptSeen"":1671561871099,""lab_HomePage_mruPromptId"":""DynamicFormsLocalizationLAB"",""lex_06m8a000001ToL3AAK_mruPromptSeen"":1670258287527,""flowbuilder_mruPromptId"":""LeftPanelTogglePopover"",""lex_setup__all_mruPromptId"":""0bt8a0000006lnaAAA"",""totalPromptsDisplayed"":28}},""density"":{""version"":236.0,""custom"":{""loggedInitial"":236.0}},""lists"":{""version"":240.0,""prompts"":{""PinnedList"":{""lastSeen"":1670613699706,""seenCount"":1,""orchestrationId"":""ListViewPinnedListPopover"",""type"":""popover"",""version"":1}}},""relatedLists"":{""version"":240.0,""prompts"":{""QuickFilters"":{""lastSeen"":1671140821672,""seenCount"":1,""closed"":1671140825108,""orchestrationId"":""RelatedListQuickFiltersPopover"",""type"":""popover"",""version"":1}}},""surveys"":{""version"":240.0,""prompts"":{""nps"":{""lastSeen"":1670018642502,""seenCount"":1,""closed"":1670018646570,""orchestrationId"":""NPSSurvey"",""type"":""dockedComposer"",""version"":1,""custom"":{""seenCountOffset"":0,""versionLastSeen"":240}}}},""records"":{""version"":240.0,""prompts"":{""simpleRecord"":{""lastSeen"":1670219264785,""seenCount"":1,""closed"":1670219268218,""orchestrationId"":""SimpleRecordHome"",""type"":""dockedComposer"",""version"":1}}},""consoleNav"":{""version"":240.0,""prompts"":{""AppNavMenuPrompt"":{""lastSeen"":1670339300338,""seenCount"":1,""closed"":1670339302145,""orchestrationId"":""AppNavMenuPopover"",""type"":""popover"",""version"":1}}},""IncidentManagement"":{""version"":238.0,""prompts"":{""IncidentManagementSetupPrompt"":{""lastSeen"":1670512855450,""seenCount"":3,""orchestrationId"":""IncidentManagementSetupPrompt"",""type"":""overlay"",""version"":1}}},""lightningOnMobile"":{""version"":236.0,""prompts"":{""MobileAppSmartNudge"":{""lastSeen"":1654268229476,""seenCount"":1,""orchestrationId"":""MobileAppSmartNudge"",""type"":""dockedComposer"",""version"":1},""lightningOnMobileLAB"":{""lastSeen"":1671561868497,""seenCount"":1,""closed"":1671561871099,""orchestrationId"":""LightningOnMobileLAB"",""type"":""dockedComposer"",""version"":2}}},""dynamicFormsLocalization"":{""version"":240.0,""prompts"":{""DynamicFormsLocalizationLAB"":{""lastSeen"":1671512558042,""seenCount"":1,""closed"":1671512566254,""orchestrationId"":""DynamicFormsLocalizationLAB"",""type"":""dockedComposer"",""version"":2}}},""IdeaExchangeReimagined"":{""version"":236.0,""prompts"":{""Prioritization"":{""lastSeen"":1654180508960,""seenCount"":1,""closed"":1654180518755,""orchestrationId"":""IdeaExchangePrioritization"",""type"":""overlay"",""version"":6}}},""TerritoryMaps"":{""version"":240.0,""prompts"":{""ExploreMaps"":{""lastSeen"":1671480481939,""seenCount"":4,""closed"":1671480496777,""engaged"":1671480492976,""orchestrationId"":""TerritoryMapsDockedPrompt"",""type"":""dockedComposer"",""version"":1}}},""LearningSidebar"":{""version"":236.0,""prompts"":{""IntroLaunch"":{""lastSeen"":1654180520300,""seenCount"":1,""closed"":1654180522558,""orchestrationId"":""LearningSidebarIntroLaunch"",""type"":""popover"",""version"":1}}},""GuidanceCenter"":{""version"":240.0,""prompts"":{""GuidanceCenterAdminWalkthrough"":{""lastSeen"":1669760528684,""seenCount"":1,""orchestrationId"":""GuidanceCenterAdminWalkthroughStep1"",""stepCount"":2,""stepNumber"":1,""type"":""walkthrough"",""version"":1}}},""PipelineInspection"":{""version"":236.0,""prompts"":{""WelcomeMat"":{""lastSeen"":1659399882514,""seenCount"":4,""closed"":1659399887870,""engaged"":1659399885785,""orchestrationId"":""PipelineInspectionWelcomeMat"",""type"":""modal"",""version"":1,""custom"":{""reminderDuration"":10800000,""reminderClickedTimestamp"":1654181088015}}}},""GrowthIntelligence"":{""version"":240.0,""prompts"":{""MacroCaseManagementSidepanel"":{""closed"":1673894406764,""type"":""walkthrough"",""version"":1}}},""FlowBuilder"":{""version"":240.0,""prompts"":{""LeftPanelTogglePopover"":{""lastSeen"":1669934464813,""seenCount"":1,""orchestrationId"":""LeftPanelTogglePopover"",""type"":""popover"",""version"":1}}}}","1","","67.0"
"2hf8a000002alhpAAA","0","0058a00000M0S7n:LEX_ADOPTION:ADOPTION_FEATURE","MXN","2023-06-16 17:09:31","0058a00000M0S7nAAF","2023-06-16 17:09:38","0058a00000M0S7nAAF","2023-06-16 17:09:38","0058a00000M0S7nAAF","LEX_ADOPTION","ADOPTION_FEATURE","{""OnboardingManager"":{""version"":244.0,""custom"":{""Lightning_06m8a000000tafmAAA_mruPromptId"":""LightningConversion"",""Lightning_06m8a000000tafmAAA_mruPromptSeen"":1686935374951,""totalPromptsDisplayed"":1}},""density"":{""version"":244.0,""custom"":{""loggedInitial"":244.0}},""lightningConversion"":{""version"":244.0,""prompts"":{""WelcomeMat"":{""lastSeen"":1686935369387,""seenCount"":1,""closed"":1686935374951,""orchestrationId"":""LightningConversion"",""type"":""modal"",""version"":1}}}}","1","","2.0"
"2hf8a000002an2UAAQ","0","0058a00000Mlc6S:LEX_ADOPTION:ADOPTION_FEATURE","USD","2023-06-28 20:43:12","0058a00000Mlc6SAAR","2023-08-23 22:43:04","0058a00000Mlc6SAAR","2023-08-23 22:43:04","0058a00000Mlc6SAAR","LEX_ADOPTION","ADOPTION_FEATURE","{""EinsteinSearchFeature"":{""version"":244.0,""prompts"":{""EinsteinSearchUserPopover"":{""lastSeen"":1689281498042,""seenCount"":2,""closed"":1689281502822,""orchestrationId"":""EinsteinSearchUserPopover"",""type"":""popover"",""version"":2}}},""OnboardingManager"":{""version"":244.0,""custom"":{""Lightning_06m8a000000tafmAAA_mruPromptId"":""RelatedListQuickFiltersPopover"",""Lightning_06m8a000000tafmAAA_mruPromptSeen"":1692830584636,""numInteractablePrompts"":1,""totalPromptsDisplayed"":6}},""density"":{""version"":244.0,""custom"":{""loggedInitial"":244.0}},""lightningConversion"":{""version"":244.0,""prompts"":{""WelcomeMat"":{""lastSeen"":1687984993712,""seenCount"":1,""closed"":1687985002815,""orchestrationId"":""LightningConversion"",""type"":""modal"",""version"":1}}},""lists"":{""version"":244.0,""prompts"":{""PinnedList"":{""lastSeen"":1690832686364,""seenCount"":1,""closed"":1690832689408,""orchestrationId"":""ListViewPinnedListPopover"",""type"":""popover"",""version"":1}}},""relatedLists"":{""version"":244.0,""prompts"":{""QuickFilters"":{""lastSeen"":1692830582676,""seenCount"":1,""closed"":1692830584636,""orchestrationId"":""RelatedListQuickFiltersPopover"",""type"":""popover"",""version"":1}}},""lightningOnMobile"":{""version"":244.0,""prompts"":{""MobileAppSmartNudge"":{""lastSeen"":1688404368588,""seenCount"":1,""closed"":1688404659702,""orchestrationId"":""MobileAppSmartNudge"",""type"":""dockedComposer"",""version"":1}}}}","1","","12.0"
"2hf8a000002ar37AAA","0","0058a00000MNWuD:MAILAPP:MAILAPP","MXN","2023-07-27 21:15:19","0058a00000MNWuDAAX","2023-07-27 21:15:19","0058a00000MNWuDAAX","2023-07-27 21:15:19","0058a00000MNWuDAAX","MAILAPP","MAILAPP","{""features"":{""logReminder"":{""toggleState"":true}}}","1","","0"
"2hf8a000002jkm9AAA","0","0058a00000MNWtZ:LEX_ADOPTION:ADOPTION_FEATURE","PEN","2022-12-01 22:55:29","0058a00000MNWtZAAX","2023-07-21 15:02:46","0058a00000MNWtZAAX","2023-07-21 15:02:46","0058a00000MNWtZAAX","LEX_ADOPTION","ADOPTION_FEATURE","{""EinsteinSearchFeature"":{""version"":240.0,""prompts"":{""EinsteinSearchUserPopover"":{""lastSeen"":1671746840204,""seenCount"":2,""closed"":1671746842781,""orchestrationId"":""EinsteinSearchUserPopover"",""type"":""popover"",""version"":2}}},""RecycleBin"":{""version"":242.0,""prompts"":{""UserEducation"":{""lastSeen"":1680539299604,""seenCount"":2,""closed"":1680539306074,""orchestrationId"":""RecycleBinEducation"",""type"":""overlay"",""version"":1}}},""OnboardingManager"":{""version"":240.0,""custom"":{""lex_06m8a000001ToL3AAK_mruPromptSeen"":1673537508914,""lex_06m8a000000tafmAAA_mruPromptId"":""RecycleBinEducation"",""Lightning_06m8a000000tafmAAA_mruPromptSeen"":1689951764647,""lex_06m8a000001ToL3AAK_mruPromptId"":""MacroCaseManagementSidepanel"",""numInteractablePrompts"":3,""Lightning_06m8a000000tafmAAA_mruPromptId"":""NPSSurvey"",""lex_06m8a000000tafmAAA_mruPromptSeen"":1680539306075,""totalPromptsDisplayed"":12}},""density"":{""version"":240.0,""custom"":{""loggedInitial"":240.0}},""lightningConversion"":{""version"":240.0,""prompts"":{""WelcomeMat"":{""lastSeen"":1669935332973,""seenCount"":1,""closed"":1669935354696,""orchestrationId"":""LightningConversion"",""type"":""modal"",""version"":1}}},""lists"":{""version"":240.0,""prompts"":{""PinnedList"":{""lastSeen"":1671575305195,""seenCount"":1,""closed"":1671575307860,""orchestrationId"":""ListViewPinnedListPopover"",""type"":""popover"",""version"":1}}},""relatedLists"":{""version"":240.0,""prompts"":{""QuickFilters"":{""lastSeen"":1671469189964,""seenCount"":1,""closed"":1671469191772,""orchestrationId"":""RelatedListQuickFiltersPopover"",""type"":""popover"",""version"":1}}},""surveys"":{""version"":244.0,""prompts"":{""nps"":{""lastSeen"":1689951761829,""seenCount"":1,""closed"":1689951764647,""orchestrationId"":""NPSSurvey"",""type"":""dockedComposer"",""version"":1,""custom"":{""seenCountOffset"":0,""versionLastSeen"":244}}}},""consoleNav"":{""version"":240.0,""prompts"":{""AppNavMenuPrompt"":{""lastSeen"":1671057628719,""seenCount"":1,""closed"":1671057631056,""orchestrationId"":""AppNavMenuPopover"",""type"":""popover"",""version"":1}}},""stdNavFeature"":{""version"":240.0,""prompts"":{""appNavPrompt"":{""lastSeen"":1671747035487,""seenCount"":1,""closed"":1671747262183,""orchestrationId"":""AppNavDocked"",""type"":""dockedComposer"",""version"":1}}},""lightningOnMobile"":{""version"":240.0,""prompts"":{""MobileAppSmartNudge"":{""lastSeen"":1670259318373,""seenCount"":1,""closed"":1670259321556,""orchestrationId"":""MobileAppSmartNudge"",""type"":""dockedComposer"",""version"":1}}},""GrowthIntelligence"":{""version"":240.0,""prompts"":{""MacroCaseManagementSidepanel"":{""closed"":1673537508914,""type"":""walkthrough"",""version"":1}}}}","1","","23.0"
"2hf8a000002jkmEAAQ","0","0058a00000MNWtP:LEX_ADOPTION:ADOPTION_FEATURE","MXN","2022-12-01 22:57:54","0058a00000MNWtPAAX","2023-03-17 17:44:18","0058a00000MNWtPAAX","2023-03-17 17:44:18","0058a00000MNWtPAAX","LEX_ADOPTION","ADOPTION_FEATURE","{""EinsteinSearchFeature"":{""version"":240.0,""prompts"":{""EinsteinSearchUserPopover"":{""lastSeen"":1674507042485,""seenCount"":2,""closed"":1674507057356,""orchestrationId"":""EinsteinSearchUserPopover"",""type"":""popover"",""version"":2}}},""OnboardingManager"":{""version"":240.0,""custom"":{""lex_06m8a000001ToLJAA0_mruPromptId"":""NPSSurvey"",""lex_06m8a000001ToL3AAK_mruPromptSeen"":1675981443230,""lex_06m8a000001ToL3AAK_mruPromptId"":""RelatedListQuickFiltersPopover"",""lex_06m8a000001ToLJAA0_mruPromptSeen"":1679075056103,""numInteractablePrompts"":1,""totalPromptsDisplayed"":9}},""density"":{""version"":240.0,""custom"":{""loggedInitial"":240.0}},""lightningConversion"":{""version"":240.0,""prompts"":{""WelcomeMat"":{""lastSeen"":1669935475893,""seenCount"":1,""closed"":1669941116625,""orchestrationId"":""LightningConversion"",""type"":""modal"",""version"":1}}},""lists"":{""version"":240.0,""prompts"":{""PinnedList"":{""lastSeen"":1675105289903,""seenCount"":1,""closed"":1675105301603,""orchestrationId"":""ListViewPinnedListPopover"",""type"":""popover"",""version"":1}}},""relatedLists"":{""version"":242.0,""prompts"":{""QuickFilters"":{""lastSeen"":1675981440155,""seenCount"":1,""closed"":1675981443230,""orchestrationId"":""RelatedListQuickFiltersPopover"",""type"":""popover"",""version"":1}}},""surveys"":{""version"":242.0,""prompts"":{""nps"":{""lastSeen"":1679075046956,""seenCount"":1,""closed"":1679075056103,""orchestrationId"":""NPSSurvey"",""type"":""dockedComposer"",""version"":1,""custom"":{""seenCountOffset"":0,""versionLastSeen"":242}}}},""stdNavFeature"":{""version"":240.0,""prompts"":{""appNavPrompt"":{""lastSeen"":1675286189737,""seenCount"":1,""closed"":1675286191958,""orchestrationId"":""AppNavDocked"",""type"":""dockedComposer"",""version"":1}}},""lightningOnMobile"":{""version"":240.0,""prompts"":{""MobileAppSmartNudge"":{""lastSeen"":1672168242699,""seenCount"":1,""closed"":1672168250473,""orchestrationId"":""MobileAppSmartNudge"",""type"":""dockedComposer"",""version"":1}}},""GrowthIntelligence"":{""version"":240.0,""prompts"":{""MacroCaseManagementSidepanel"":{""closed"":1673570059391,""type"":""walkthrough"",""version"":1}}}}","1","","17.0"
