"Id","IsDeleted","Name","CurrencyIsoCode","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","Score","FeatureType","RecordId"
"66Z8a0000009F0sEAE","0","prevScoreValue","MXN","2023-03-11 13:20:54","0058a00000LLuwkAAD","2023-06-12 18:11:15","0058a00000LLuwkAAD","2023-06-12 18:11:15","19","OpportunityScore","0068a00001MbElLAAV"
"66Z8a0000009F0tEAE","0","prevScoreValue","MXN","2023-03-11 13:20:54","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","99","OpportunityScore","0068a00001MbElMAAV"
"66Z8a0000009F2sEAE","0","prevScoreValue","MXN","2023-03-14 00:56:40","0058a00000LLuwkAAD","2023-06-12 18:11:15","0058a00000LLuwkAAD","2023-06-12 18:11:15","24","OpportunityScore","0068a00001MbSMXAA3"
"66Z8a0000009F2tEAE","0","prevScoreValue","MXN","2023-03-14 00:56:40","0058a00000LLuwkAAD","2023-04-05 00:52:00","0058a00000LLuwkAAD","2023-04-05 00:52:00","93","OpportunityScore","0068a00001MbSTOAA3"
"66Z8a0000009F2wEAE","0","prevScoreValue","MXN","2023-03-14 00:56:40","0058a00000LLuwkAAD","2023-08-31 00:51:39","0058a00000LLuwkAAD","2023-08-31 00:51:39","56","OpportunityScore","0068a00001MbVA5AAN"
"66Z8a0000009F2yEAE","0","prevScoreValue","MXN","2023-03-14 00:56:40","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","38","OpportunityScore","0068a00001MbSKHAA3"
"66Z8a0000009F30EAE","0","prevScoreValue","MXN","2023-03-14 00:56:40","0058a00000LLuwkAAD","2023-06-12 18:11:15","0058a00000LLuwkAAD","2023-06-12 18:11:15","10","OpportunityScore","0068a00001MbSIlAAN"
"66Z8a0000009F31EAE","0","prevScoreValue","MXN","2023-03-14 00:56:40","0058a00000LLuwkAAD","2023-03-14 00:56:40","0058a00000LLuwkAAD","2023-03-14 00:56:40","","OpportunityScore","0068a00001MbU5TAAV"
"66Z8a0000009F36EAE","0","prevScoreValue","MXN","2023-03-14 00:56:40","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","14","OpportunityScore","0068a00001MbV4qAAF"
"66Z8a0000009F39EAE","0","prevScoreValue","MXN","2023-03-14 00:56:40","0058a00000LLuwkAAD","2023-07-13 00:51:05","0058a00000LLuwkAAD","2023-07-13 00:51:05","15","OpportunityScore","0068a00001MbUT7AAN"
"66Z8a0000009F3AEAU","0","prevScoreValue","MXN","2023-03-14 00:56:40","0058a00000LLuwkAAD","2023-08-31 00:51:39","0058a00000LLuwkAAD","2023-08-31 00:51:39","65","OpportunityScore","0068a00001MbV2qAAF"
"66Z8a0000009F3CEAU","0","prevScoreValue","MXN","2023-03-14 00:56:40","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","58","OpportunityScore","0068a00001MbV2pAAF"
"66Z8a0000009FCPEA2","0","prevScoreValue","MXN","2023-03-18 08:15:48","0058a00000LLuwkAAD","2023-03-18 08:15:48","0058a00000LLuwkAAD","2023-03-18 08:15:48","","OpportunityScore","0068a00001MbuTWAAZ"
"66Z8a0000009FCQEA2","0","prevScoreValue","MXN","2023-03-18 08:15:48","0058a00000LLuwkAAD","2023-04-05 00:52:00","0058a00000LLuwkAAD","2023-04-05 00:52:00","77","OpportunityScore","0068a00001MbuW6AAJ"
"66Z8a0000009FCREA2","0","prevScoreValue","MXN","2023-03-18 08:15:48","0058a00000LLuwkAAD","2023-04-05 00:52:00","0058a00000LLuwkAAD","2023-04-05 00:52:00","50","OpportunityScore","0068a00001MbuTgAAJ"
"66Z8a0000009FIBEA2","0","prevScoreValue","MXN","2023-03-22 06:18:30","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","3","OpportunityScore","0068a00001McQt5AAF"
"66Z8a0000009FICEA2","0","prevScoreValue","MXN","2023-03-22 06:18:30","0058a00000LLuwkAAD","2023-04-05 00:52:00","0058a00000LLuwkAAD","2023-04-05 00:52:00","82","OpportunityScore","0068a00001McPzfAAF"
"66Z8a0000009FIDEA2","0","prevScoreValue","MXN","2023-03-22 06:18:30","0058a00000LLuwkAAD","2023-05-12 02:00:44","0058a00000LLuwkAAD","2023-05-12 02:00:44","2","OpportunityScore","0068a00001McPyNAAV"
"66Z8a0000009FIEEA2","0","prevScoreValue","MXN","2023-03-22 06:18:30","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","99","OpportunityScore","0068a00001McPyIAAV"
"66Z8a0000009FIwEAM","0","prevScoreValue","MXN","2023-03-22 23:37:11","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","10","OpportunityScore","0068a00001McYDsAAN"
"66Z8a0000009FIxEAM","0","prevScoreValue","MXN","2023-03-22 23:37:11","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","7","OpportunityScore","0068a00001McY63AAF"
"66Z8a0000009FIyEAM","0","prevScoreValue","MXN","2023-03-22 23:37:11","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","10","OpportunityScore","0068a00001McYEbAAN"
"66Z8a0000009FIzEAM","0","prevScoreValue","MXN","2023-03-22 23:37:11","0058a00000LLuwkAAD","2023-04-05 00:52:00","0058a00000LLuwkAAD","2023-04-05 00:52:00","86","OpportunityScore","0068a00001McYAoAAN"
"66Z8a0000009FJ0EAM","0","prevScoreValue","MXN","2023-03-22 23:37:11","0058a00000LLuwkAAD","2023-04-05 00:52:00","0058a00000LLuwkAAD","2023-04-05 00:52:00","42","OpportunityScore","0068a00001McYGrAAN"
"66Z8a0000009FJ1EAM","0","prevScoreValue","MXN","2023-03-22 23:37:11","0058a00000LLuwkAAD","2023-07-29 01:28:41","0058a00000LLuwkAAD","2023-07-29 01:28:41","1","OpportunityScore","0068a00001McYCuAAN"
"66Z8a0000009FJ2EAM","0","prevScoreValue","MXN","2023-03-22 23:37:11","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","99","OpportunityScore","0068a00001McY7fAAF"
"66Z8a0000009FJ3EAM","0","prevScoreValue","MXN","2023-03-22 23:37:11","0058a00000LLuwkAAD","2023-07-29 01:28:41","0058a00000LLuwkAAD","2023-07-29 01:28:41","1","OpportunityScore","0068a00001McYECAA3"
"66Z8a0000009FZeEAM","0","prevScoreValue","MXN","2023-03-25 04:59:10","0058a00000LLuwkAAD","2023-05-22 05:49:20","0058a00000LLuwkAAD","2023-05-22 05:49:20","2","OpportunityScore","0068a00001MckV6AAJ"
"66Z8a0000009FZfEAM","0","prevScoreValue","MXN","2023-03-25 04:59:10","0058a00000LLuwkAAD","2023-04-05 00:52:00","0058a00000LLuwkAAD","2023-04-05 00:52:00","45","OpportunityScore","0068a00001MckTzAAJ"
"66Z8a0000009FZgEAM","0","prevScoreValue","MXN","2023-03-25 04:59:10","0058a00000LLuwkAAD","2023-04-05 00:52:00","0058a00000LLuwkAAD","2023-04-05 00:52:00","44","OpportunityScore","0068a00001MckTyAAJ"
"66Z8a0000009FZhEAM","0","prevScoreValue","MXN","2023-03-25 04:59:10","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","96","OpportunityScore","0068a00001MckZ6AAJ"
"66Z8a0000009FZiEAM","0","prevScoreValue","MXN","2023-03-25 04:59:10","0058a00000LLuwkAAD","2023-05-29 02:59:34","0058a00000LLuwkAAD","2023-05-29 02:59:34","28","OpportunityScore","0068a00001MckX7AAJ"
"66Z8a0000009FZjEAM","0","prevScoreValue","MXN","2023-03-25 04:59:10","0058a00000LLuwkAAD","2023-03-30 08:17:59","0058a00000LLuwkAAD","2023-03-30 08:17:59","74","OpportunityScore","0068a00001MckWiAAJ"
"66Z8a0000009FZkEAM","0","prevScoreValue","MXN","2023-03-25 04:59:10","0058a00000LLuwkAAD","2023-05-04 10:11:07","0058a00000LLuwkAAD","2023-05-04 10:11:07","40","OpportunityScore","0068a00001MckU1AAJ"
"66Z8a0000009FchEAE","0","prevScoreValue","MXN","2023-03-28 06:16:57","0058a00000LLuwkAAD","2023-08-31 00:51:39","0058a00000LLuwkAAD","2023-08-31 00:51:39","43","OpportunityScore","0068a00001N6OKFAA3"
"66Z8a0000009FciEAE","0","prevScoreValue","MXN","2023-03-28 06:16:57","0058a00000LLuwkAAD","2023-04-05 00:52:00","0058a00000LLuwkAAD","2023-04-05 00:52:00","83","OpportunityScore","0068a00001N6MzuAAF"
"66Z8a0000009FcjEAE","0","prevScoreValue","MXN","2023-03-28 06:16:57","0058a00000LLuwkAAD","2023-06-27 04:54:02","0058a00000LLuwkAAD","2023-06-27 04:54:02","79","OpportunityScore","0068a00001N6OIsAAN"
"66Z8a0000009FckEAE","0","prevScoreValue","MXN","2023-03-28 06:16:57","0058a00000LLuwkAAD","2023-06-12 18:11:15","0058a00000LLuwkAAD","2023-06-12 18:11:15","39","OpportunityScore","0068a00001N6MiZAAV"
"66Z8a000000gB4gEAE","0","prevScoreValue","MXN","2023-03-30 08:17:58","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","2","OpportunityScore","0068a00001Myn2IAAR"
"66Z8a000000gB7NEAU","0","prevScoreValue","MXN","2023-03-31 07:44:04","0058a00000LLuwkAAD","2023-03-31 07:44:04","0058a00000LLuwkAAD","2023-03-31 07:44:04","","OpportunityScore","0068a00001MyqI0AAJ"
"66Z8a000000gB7OEAU","0","prevScoreValue","MXN","2023-03-31 07:44:04","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","10","OpportunityScore","0068a00001MyscCAAR"
"66Z8a000000gB7PEAU","0","prevScoreValue","MXN","2023-03-31 07:44:04","0058a00000LLuwkAAD","2023-04-01 23:49:21","0058a00000LLuwkAAD","2023-04-01 23:49:21","98","OpportunityScore","0068a00001MyqnrAAB"
"66Z8a000000gB7QEAU","0","prevScoreValue","MXN","2023-03-31 07:44:04","0058a00000LLuwkAAD","2023-05-22 05:49:20","0058a00000LLuwkAAD","2023-05-22 05:49:20","1","OpportunityScore","0068a00001MysjnAAB"
"66Z8a000000gBEwEAM","0","prevScoreValue","MXN","2023-04-04 14:03:13","0058a00000LLuwkAAD","2023-06-12 18:11:15","0058a00000LLuwkAAD","2023-06-12 18:11:15","13","OpportunityScore","0068a00001MzF9oAAF"
"66Z8a000000gBExEAM","0","prevScoreValue","MXN","2023-04-04 14:03:13","0058a00000LLuwkAAD","2023-08-31 00:51:39","0058a00000LLuwkAAD","2023-08-31 00:51:39","9","OpportunityScore","0068a00001MzF9nAAF"
"66Z8a000000gBEyEAM","0","prevScoreValue","MXN","2023-04-04 14:03:13","0058a00000LLuwkAAD","2023-05-23 08:17:54","0058a00000LLuwkAAD","2023-05-23 08:17:54","7","OpportunityScore","0068a00001MzEPSAA3"
"66Z8a000000gBEzEAM","0","prevScoreValue","MXN","2023-04-04 14:03:13","0058a00000LLuwkAAD","2023-04-18 11:30:46","0058a00000LLuwkAAD","2023-04-18 11:30:46","81","OpportunityScore","0068a00001MzEdhAAF"
"66Z8a000000gBF1EAM","0","prevScoreValue","MXN","2023-04-04 14:03:13","0058a00000LLuwkAAD","2023-04-12 17:34:30","0058a00000LLuwkAAD","2023-04-12 17:34:30","70","OpportunityScore","0068a00001MzFJxAAN"
"66Z8a000000gBF2EAM","0","prevScoreValue","MXN","2023-04-04 14:03:13","0058a00000LLuwkAAD","2023-04-05 00:52:00","0058a00000LLuwkAAD","2023-04-05 00:52:00","98","OpportunityScore","0068a00001MzGXMAA3"
"66Z8a000000gBFOEA2","0","prevScoreValue","MXN","2023-04-05 00:52:00","0058a00000LLuwkAAD","2023-05-22 22:37:21","0058a00000LLuwkAAD","2023-05-22 22:37:21","93","OpportunityScore","0068a00001MzKnxAAF"
"66Z8a000000gBFPEA2","0","prevScoreValue","MXN","2023-04-05 00:52:00","0058a00000LLuwkAAD","2023-06-12 18:11:15","0058a00000LLuwkAAD","2023-06-12 18:11:15","13","OpportunityScore","0068a00001MzLOYAA3"
"66Z8a000000gBFQEA2","0","prevScoreValue","MXN","2023-04-05 00:52:00","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","46","OpportunityScore","0068a00001MzKmkAAF"
"66Z8a000000gBFREA2","0","prevScoreValue","MXN","2023-04-05 00:52:00","0058a00000LLuwkAAD","2023-05-06 05:52:21","0058a00000LLuwkAAD","2023-05-06 05:52:21","9","OpportunityScore","0068a00001MzLMcAAN"
"66Z8a000000gBFSEA2","0","prevScoreValue","MXN","2023-04-05 00:52:00","0058a00000LLuwkAAD","2023-07-02 04:51:25","0058a00000LLuwkAAD","2023-07-02 04:51:25","2","OpportunityScore","0068a00001MzLQZAA3"
"66Z8a000000gBOPEA2","0","prevScoreValue","MXN","2023-04-11 05:24:48","0058a00000LLuwkAAD","2023-05-11 05:18:57","0058a00000LLuwkAAD","2023-05-11 05:18:57","70","OpportunityScore","0068a00001Mzu3XAAR"
"66Z8a000000gBOQEA2","0","prevScoreValue","MXN","2023-04-11 05:24:48","0058a00000LLuwkAAD","2023-05-22 22:37:21","0058a00000LLuwkAAD","2023-05-22 22:37:21","58","OpportunityScore","0068a00001Mzu2jAAB"
"66Z8a000000gBPmEAM","0","prevScoreValue","MXN","2023-04-12 00:17:41","0058a00000LLuwkAAD","2023-05-22 22:37:21","0058a00000LLuwkAAD","2023-05-22 22:37:21","49","OpportunityScore","0068a00001N00uUAAR"
"66Z8a000000gBUsEAM","0","prevScoreValue","MXN","2023-04-14 22:44:54","0058a00000LLuwkAAD","2023-08-11 06:00:07","0058a00000LLuwkAAD","2023-08-11 06:00:07","22","OpportunityScore","0068a00001N0KIFAA3"
"66Z8a000000gBUtEAM","0","prevScoreValue","MXN","2023-04-14 22:44:54","0058a00000LLuwkAAD","2023-05-26 21:27:09","0058a00000LLuwkAAD","2023-05-26 21:27:09","5","OpportunityScore","0068a00001N0FpjAAF"
"66Z8a000000gBUuEAM","0","prevScoreValue","MXN","2023-04-14 22:44:54","0058a00000LLuwkAAD","2023-08-22 03:27:58","0058a00000LLuwkAAD","2023-08-22 03:27:58","25","OpportunityScore","0068a00001N0KIZAA3"
"66Z8a000000gBUvEAM","0","prevScoreValue","MXN","2023-04-14 22:44:54","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","89","OpportunityScore","0068a00001N0LN3AAN"
"66Z8a000000gBUwEAM","0","prevScoreValue","MXN","2023-04-14 22:44:54","0058a00000LLuwkAAD","2023-04-14 22:44:54","0058a00000LLuwkAAD","2023-04-14 22:44:54","","OpportunityScore","0068a00001N0FmfAAF"
"66Z8a000000gBUxEAM","0","prevScoreValue","MXN","2023-04-14 22:44:54","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","23","OpportunityScore","0068a00001N0KSCAA3"
"66Z8a000000gBUyEAM","0","prevScoreValue","MXN","2023-04-14 22:44:54","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","89","OpportunityScore","0068a00001N0LLWAA3"
"66Z8a000000gBUzEAM","0","prevScoreValue","MXN","2023-04-14 22:44:54","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","89","OpportunityScore","0068a00001N0LM5AAN"
"66Z8a000000gBV0EAM","0","prevScoreValue","MXN","2023-04-14 22:44:54","0058a00000LLuwkAAD","2023-08-31 00:51:39","0058a00000LLuwkAAD","2023-08-31 00:51:39","53","OpportunityScore","0068a00001N0KTUAA3"
"66Z8a000000gBV1EAM","0","prevScoreValue","MXN","2023-04-14 22:44:54","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","31","OpportunityScore","0068a00001N0KWiAAN"
"66Z8a000000gBV2EAM","0","prevScoreValue","MXN","2023-04-14 22:44:54","0058a00000LLuwkAAD","2023-07-14 00:55:20","0058a00000LLuwkAAD","2023-07-14 00:55:20","97","OpportunityScore","0068a00001N0LMZAA3"
"66Z8a000000gBV3EAM","0","prevScoreValue","MXN","2023-04-14 22:44:54","0058a00000LLuwkAAD","2023-04-14 22:44:54","0058a00000LLuwkAAD","2023-04-14 22:44:54","","OpportunityScore","0068a00001N0DzlAAF"
"66Z8a000000gBV4EAM","0","prevScoreValue","MXN","2023-04-14 22:44:54","0058a00000LLuwkAAD","2023-04-14 22:44:54","0058a00000LLuwkAAD","2023-04-14 22:44:54","","OpportunityScore","0068a00001N0DzkAAF"
"66Z8a000000gBbCEAU","0","prevScoreValue","MXN","2023-04-19 01:07:30","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","5","OpportunityScore","0068a00001N0glRAAR"
"66Z8a000000gBbDEAU","0","prevScoreValue","MXN","2023-04-19 01:07:30","0058a00000LLuwkAAD","2023-06-25 21:34:58","0058a00000LLuwkAAD","2023-06-25 21:34:58","56","OpportunityScore","0068a00001N0hPrAAJ"
"66Z8a000000gBbEEAU","0","prevScoreValue","MXN","2023-04-19 01:07:30","0058a00000LLuwkAAD","2023-05-30 07:07:46","0058a00000LLuwkAAD","2023-05-30 07:07:46","87","OpportunityScore","0068a00001N0iLlAAJ"
"66Z8a000000gBbFEAU","0","prevScoreValue","MXN","2023-04-19 01:07:30","0058a00000LLuwkAAD","2023-07-08 21:27:46","0058a00000LLuwkAAD","2023-07-08 21:27:46","4","OpportunityScore","0068a00001N0hTKAAZ"
"66Z8a000000gBbHEAU","0","prevScoreValue","MXN","2023-04-19 01:07:30","0058a00000LLuwkAAD","2023-05-22 05:49:20","0058a00000LLuwkAAD","2023-05-22 05:49:20","88","OpportunityScore","0068a00001N0iMZAAZ"
"66Z8a000000gBbJEAU","0","prevScoreValue","MXN","2023-04-19 01:07:30","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","6","OpportunityScore","0068a00001N0iHtAAJ"
"66Z8a000000gBj3EAE","0","prevScoreValue","MXN","2023-04-22 03:37:34","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","94","OpportunityScore","0068a00001N11PAAAZ"
"66Z8a000000gBlMEAU","0","prevScoreValue","MXN","2023-04-24 07:05:33","0058a00000LLuwkAAD","2023-04-24 07:05:33","0058a00000LLuwkAAD","2023-04-24 07:05:33","","OpportunityScore","0068a00001N1BIQAA3"
"66Z8a000000gBnPEAU","0","prevScoreValue","MXN","2023-04-25 05:04:20","0058a00000LLuwkAAD","2023-05-02 21:26:37","0058a00000LLuwkAAD","2023-05-02 21:26:37","98","OpportunityScore","0068a00001N1HAEAA3"
"66Z8a000000gBnQEAU","0","prevScoreValue","MXN","2023-04-25 05:04:20","0058a00000LLuwkAAD","2023-05-29 02:59:34","0058a00000LLuwkAAD","2023-05-29 02:59:34","88","OpportunityScore","0068a00001N1KSQAA3"
"66Z8a000000gCBmEAM","0","prevScoreValue","MXN","2023-04-28 04:59:15","0058a00000LLuwkAAD","2023-04-30 12:53:10","0058a00000LLuwkAAD","2023-04-30 12:53:10","99","OpportunityScore","0068a00001NV1p6AAD"
"66Z8a000000gCDvEAM","0","prevScoreValue","MXN","2023-04-29 03:59:06","0058a00000LLuwkAAD","2023-06-12 18:11:15","0058a00000LLuwkAAD","2023-06-12 18:11:15","19","OpportunityScore","0068a00001NWLmiAAH"
"66Z8a000000gCDwEAM","0","prevScoreValue","MXN","2023-04-29 03:59:06","0058a00000LLuwkAAD","2023-06-21 03:43:53","0058a00000LLuwkAAD","2023-06-21 03:43:53","2","OpportunityScore","0068a00001NWLnRAAX"
"66Z8a000000gCOIEA2","0","prevScoreValue","MXN","2023-05-05 08:45:11","0058a00000LLuwkAAD","2023-05-22 05:49:20","0058a00000LLuwkAAD","2023-05-22 05:49:20","42","OpportunityScore","0068a00001NXM2zAAH"
"66Z8a000000gCSBEA2","0","prevScoreValue","MXN","2023-05-09 06:48:29","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","10","OpportunityScore","0068a00001NXvx5AAD"
"66Z8a000000gCSCEA2","0","prevScoreValue","MXN","2023-05-09 06:48:29","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","2","OpportunityScore","0068a00001NXw9ZAAT"
"66Z8a000000gCSDEA2","0","prevScoreValue","MXN","2023-05-09 06:48:29","0058a00000LLuwkAAD","2023-05-09 06:48:29","0058a00000LLuwkAAD","2023-05-09 06:48:29","","OpportunityScore","0068a00001NXwEVAA1"
"66Z8a000000gCSEEA2","0","prevScoreValue","MXN","2023-05-09 06:48:29","0058a00000LLuwkAAD","2023-06-26 22:04:28","0058a00000LLuwkAAD","2023-06-26 22:04:28","2","OpportunityScore","0068a00001NXwEBAA1"
"66Z8a000000gCSFEA2","0","prevScoreValue","MXN","2023-05-09 06:48:29","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","8","OpportunityScore","0068a00001NXwK4AAL"
"66Z8a000000gCSGEA2","0","prevScoreValue","MXN","2023-05-09 06:48:29","0058a00000LLuwkAAD","2023-05-30 07:07:46","0058a00000LLuwkAAD","2023-05-30 07:07:46","3","OpportunityScore","0068a00001NXwC5AAL"
"66Z8a000000gCe0EAE","0","prevScoreValue","MXN","2023-05-13 02:49:24","0058a00000LLuwkAAD","2023-05-23 08:17:54","0058a00000LLuwkAAD","2023-05-23 08:17:54","3","OpportunityScore","0068a00001NYiRvAAL"
"66Z8a000000gCe1EAE","0","prevScoreValue","MXN","2023-05-13 02:49:24","0058a00000LLuwkAAD","2023-06-12 18:11:15","0058a00000LLuwkAAD","2023-06-12 18:11:15","3","OpportunityScore","0068a00001NYie0AAD"
"66Z8a000000gCe2EAE","0","prevScoreValue","MXN","2023-05-13 02:49:24","0058a00000LLuwkAAD","2023-05-26 01:58:50","0058a00000LLuwkAAD","2023-05-26 01:58:51","41","OpportunityScore","0068a00001NYidQAAT"
"66Z8a000000gCe3EAE","0","prevScoreValue","MXN","2023-05-13 02:49:24","0058a00000LLuwkAAD","2023-06-12 18:11:15","0058a00000LLuwkAAD","2023-06-12 18:11:15","4","OpportunityScore","0068a00001NYidRAAT"
"66Z8a000000gCe4EAE","0","prevScoreValue","MXN","2023-05-13 02:49:24","0058a00000LLuwkAAD","2023-05-29 22:26:54","0058a00000LLuwkAAD","2023-05-29 22:26:54","3","OpportunityScore","0068a00001NYiexAAD"
"66Z8a000000gCe5EAE","0","prevScoreValue","MXN","2023-05-13 02:49:24","0058a00000LLuwkAAD","2023-05-24 12:43:12","0058a00000LLuwkAAD","2023-05-24 12:43:12","40","OpportunityScore","0068a00001NYidzAAD"
"66Z8a000000gCe6EAE","0","prevScoreValue","MXN","2023-05-13 02:49:24","0058a00000LLuwkAAD","2023-06-12 18:11:15","0058a00000LLuwkAAD","2023-06-12 18:11:15","9","OpportunityScore","0068a00001NYiccAAD"
"66Z8a000000gChrEAE","0","prevScoreValue","MXN","2023-05-16 06:05:15","0058a00000LLuwkAAD","2023-05-22 05:49:20","0058a00000LLuwkAAD","2023-05-22 05:49:20","90","OpportunityScore","0068a00001NZ79aAAD"
"66Z8a000000gCj2EAE","0","prevScoreValue","MXN","2023-05-17 01:08:07","0058a00000LLuwkAAD","2023-05-22 05:49:20","0058a00000LLuwkAAD","2023-05-22 05:49:20","98","OpportunityScore","0068a00001NZBYeAAP"
"66Z8a000000gCnCEAU","0","prevScoreValue","MXN","2023-05-18 22:01:37","0058a00000LLuwkAAD","2023-05-26 21:27:09","0058a00000LLuwkAAD","2023-05-26 21:27:09","79","OpportunityScore","0068a00001NhyxTAAR"
"66Z8a000000gCnDEAU","0","prevScoreValue","MXN","2023-05-18 22:01:37","0058a00000LLuwkAAD","2023-08-20 03:57:10","0058a00000LLuwkAAD","2023-08-20 03:57:10","42","OpportunityScore","0068a00001Nhz29AAB"
"66Z8a000000gCofEAE","0","prevScoreValue","MXN","2023-05-19 04:26:07","0058a00000LLuwkAAD","2023-05-22 22:37:21","0058a00000LLuwkAAD","2023-05-22 22:37:21","76","OpportunityScore","0068a00001Ni5rEAAR"
"66Z8a000000gCogEAE","0","prevScoreValue","MXN","2023-05-19 04:26:07","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","10","OpportunityScore","0068a00001Ni5pwAAB"
"66Z8a000000gCulEAE","0","prevScoreValue","MXN","2023-05-22 22:37:21","0058a00000LLuwkAAD","2023-05-29 02:59:34","0058a00000LLuwkAAD","2023-05-29 02:59:34","84","OpportunityScore","0068a00001NigtbAAB"
"66Z8a000000gCzcEAE","0","prevScoreValue","MXN","2023-05-24 21:41:37","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","13","OpportunityScore","0068a00001Nj7OkAAJ"
"66Z8a000000gD5FEAU","0","prevScoreValue","MXN","2023-05-26 21:27:09","0058a00000LLuwkAAD","2023-08-29 21:01:42","0058a00000LLuwkAAD","2023-08-29 21:01:42","4","OpportunityScore","0068a00001NjRjDAAV"
"66Z8a000000gD5IEAU","0","prevScoreValue","MXN","2023-05-26 21:27:09","0058a00000LLuwkAAD","2023-07-15 03:17:00","0058a00000LLuwkAAD","2023-07-15 03:17:00","4","OpportunityScore","0068a00001NjSh2AAF"
